Source: MJ Menne CN Williams Jr. RS Vose NOAA National Climatic Data Center Asheville NC,,,,,
Day  ,JD  ,Month  ,State_id  ,Year  ,TAVE (F) 
5,218,8,'046719',2004,73
6,219,8,'046719',2004,76
7,220,8,'046719',2004,78
8,221,8,'046719',2004,79
9,222,8,'046719',2004,80
10,223,8,'046719',2004,82
11,224,8,'046719',2004,82
12,225,8,'046719',2004,82
13,226,8,'046719',2004,78
14,227,8,'046719',2004,77
15,228,8,'046719',2004,75
16,229,8,'046719',2004,76
17,230,8,'046719',2004,76
18,231,8,'046719',2004,74
19,232,8,'046719',2004,74
20,233,8,'046719',2004,73
21,234,8,'046719',2004,72
22,235,8,'046719',2004,72
23,236,8,'046719',2004,72
24,237,8,'046719',2004,70
25,238,8,'046719',2004,73
26,239,8,'046719',2004,74
27,240,8,'046719',2004,75
28,241,8,'046719',2004,74
29,242,8,'046719',2004,75
30,243,8,'046719',2004,75
31,244,8,'046719',2004,79
1,245,9,'046719',2004,82
2,246,9,'046719',2004,82
3,247,9,'046719',2004,79
4,248,9,'046719',2004,78
5,249,9,'046719',2004,85
6,250,9,'046719',2004,84
7,251,9,'046719',2004,82
8,252,9,'046719',2004,85
9,253,9,'046719',2004,83
10,254,9,'046719',2004,84
11,255,9,'046719',2004,84
12,256,9,'046719',2004,81
13,257,9,'046719',2004,77
14,258,9,'046719',2004,74
15,259,9,'046719',2004,75
16,260,9,'046719',2004,76
17,261,9,'046719',2004,73
18,262,9,'046719',2004,74
19,263,9,'046719',2004,70
20,264,9,'046719',2004,64
21,265,9,'046719',2004,. 
22,266,9,'046719',2004,77
23,267,9,'046719',2004,78
24,268,9,'046719',2004,79
25,269,9,'046719',2004,78
26,270,9,'046719',2004,77
27,271,9,'046719',2004,73
28,272,9,'046719',2004,72
29,273,9,'046719',2004,69
30,274,9,'046719',2004,65
1,275,10,'046719',2004,68
2,276,10,'046719',2004,70
3,277,10,'046719',2004,70
4,278,10,'046719',2004,71
5,279,10,'046719',2004,70
6,280,10,'046719',2004,73
7,281,10,'046719',2004,73
8,282,10,'046719',2004,78
9,283,10,'046719',2004,74
10,284,10,'046719',2004,68
11,285,10,'046719',2004,68
12,286,10,'046719',2004,74
13,287,10,'046719',2004,75
14,288,10,'046719',2004,76
15,289,10,'046719',2004,75
16,290,10,'046719',2004,65
17,291,10,'046719',2004,64
18,292,10,'046719',2004,62
19,293,10,'046719',2004,61
20,294,10,'046719',2004,59
21,295,10,'046719',2004,58
22,296,10,'046719',2004,62
23,297,10,'046719',2004,63
24,298,10,'046719',2004,61
25,299,10,'046719',2004,. 
26,300,10,'046719',2004,62
27,301,10,'046719',2004,56
28,302,10,'046719',2004,59
29,303,10,'046719',2004,60
30,304,10,'046719',2004,62
31,305,10,'046719',2004,62
1,306,11,'046719',2004,62
2,307,11,'046719',2004,63
3,308,11,'046719',2004,64
4,309,11,'046719',2004,58
5,310,11,'046719',2004,57
6,311,11,'046719',2004,59
7,312,11,'046719',2004,59
8,313,11,'046719',2004,59
9,314,11,'046719',2004,58
10,315,11,'046719',2004,59
11,316,11,'046719',2004,60
12,317,11,'046719',2004,60
13,318,11,'046719',2004,. 
14,319,11,'046719',2004,. 
15,320,11,'046719',2004,67
16,321,11,'046719',2004,64
17,322,11,'046719',2004,64
18,323,11,'046719',2004,64
19,324,11,'046719',2004,61
20,325,11,'046719',2004,61
21,326,11,'046719',2004,52
22,327,11,'046719',2004,. 
23,328,11,'046719',2004,53
24,329,11,'046719',2004,58
25,330,11,'046719',2004,59
26,331,11,'046719',2004,58
27,332,11,'046719',2004,57
28,333,11,'046719',2004,54
29,334,11,'046719',2004,49
30,335,11,'046719',2004,50
1,336,12,'046719',2004,50
2,337,12,'046719',2004,52
3,338,12,'046719',2004,53
4,339,12,'046719',2004,53
5,340,12,'046719',2004,56
6,341,12,'046719',2004,49
7,342,12,'046719',2004,. 
8,343,12,'046719',2004,. 
9,344,12,'046719',2004,57
10,345,12,'046719',2004,66
11,346,12,'046719',2004,69
12,347,12,'046719',2004,64
13,348,12,'046719',2004,59
14,349,12,'046719',2004,65
15,350,12,'046719',2004,65
16,351,12,'046719',2004,64
17,352,12,'046719',2004,62
18,353,12,'046719',2004,64
19,354,12,'046719',2004,64
20,355,12,'046719',2004,63
21,356,12,'046719',2004,60
22,357,12,'046719',2004,55
23,358,12,'046719',2004,54
24,359,12,'046719',2004,54
25,360,12,'046719',2004,54
26,361,12,'046719',2004,54
27,362,12,'046719',2004,56
28,363,12,'046719',2004,55
29,364,12,'046719',2004,53
30,365,12,'046719',2004,55
31,366,12,'046719',2004,54
1,1,1,'046719',2005,50
2,2,1,'046719',2005,51
3,3,1,'046719',2005,51
4,4,1,'046719',2005,48
5,5,1,'046719',2005,48
6,6,1,'046719',2005,49
7,7,1,'046719',2005,50
8,8,1,'046719',2005,53
9,9,1,'046719',2005,58
10,10,1,'046719',2005,58
11,11,1,'046719',2005,54
12,12,1,'046719',2005,53
13,13,1,'046719',2005,54
14,14,1,'046719',2005,58
15,15,1,'046719',2005,61
16,16,1,'046719',2005,65
17,17,1,'046719',2005,68
18,18,1,'046719',2005,67
19,19,1,'046719',2005,69
20,20,1,'046719',2005,69
21,21,1,'046719',2005,63
22,22,1,'046719',2005,. 
23,23,1,'046719',2005,66
24,24,1,'046719',2005,65
25,25,1,'046719',2005,63
26,26,1,'046719',2005,61
27,27,1,'046719',2005,55
28,28,1,'046719',2005,55
29,29,1,'046719',2005,54
30,30,1,'046719',2005,62
31,31,1,'046719',2005,63
1,32,2,'046719',2005,61
2,33,2,'046719',2005,61
3,34,2,'046719',2005,60
4,35,2,'046719',2005,63
5,36,2,'046719',2005,63
6,37,2,'046719',2005,59
7,38,2,'046719',2005,55
8,39,2,'046719',2005,56
9,40,2,'046719',2005,60
10,41,2,'046719',2005,61
11,42,2,'046719',2005,59
12,43,2,'046719',2005,59
13,44,2,'046719',2005,60
14,45,2,'046719',2005,59
15,46,2,'046719',2005,. 
16,47,2,'046719',2005,. 
17,48,2,'046719',2005,65
18,49,2,'046719',2005,56
19,50,2,'046719',2005,53
20,51,2,'046719',2005,55
21,52,2,'046719',2005,54
22,53,2,'046719',2005,52
23,54,2,'046719',2005,55
24,55,2,'046719',2005,58
25,56,2,'046719',2005,57
26,57,2,'046719',2005,60
27,58,2,'046719',2005,58
28,59,2,'046719',2005,57
1,60,3,'046719',2005,59
2,61,3,'046719',2005,58
3,62,3,'046719',2005,60
4,63,3,'046719',2005,56
5,64,3,'046719',2005,57
6,65,3,'046719',2005,60
7,66,3,'046719',2005,64
8,67,3,'046719',2005,62
9,68,3,'046719',2005,66
10,69,3,'046719',2005,66
11,70,3,'046719',2005,67
12,71,3,'046719',2005,65
13,72,3,'046719',2005,59
14,73,3,'046719',2005,64
15,74,3,'046719',2005,61
16,75,3,'046719',2005,60
17,76,3,'046719',2005,. 
18,77,3,'046719',2005,. 
19,78,3,'046719',2005,. 
20,79,3,'046719',2005,. 
21,80,3,'046719',2005,60
22,81,3,'046719',2005,. 
23,82,3,'046719',2005,55
24,83,3,'046719',2005,55
25,84,3,'046719',2005,55
26,85,3,'046719',2005,61
27,86,3,'046719',2005,64
28,87,3,'046719',2005,62
29,88,3,'046719',2005,60
30,89,3,'046719',2005,62
31,90,3,'046719',2005,66
1,91,4,'046719',2005,68
2,92,4,'046719',2005,69
3,93,4,'046719',2005,63
4,94,4,'046719',2005,61
5,95,4,'046719',2005,. 
6,96,4,'046719',2005,61
7,97,4,'046719',2005,70
8,98,4,'046719',2005,58
9,99,4,'046719',2005,59
10,100,4,'046719',2005,62
11,101,4,'046719',2005,. 
12,102,4,'046719',2005,67
13,103,4,'046719',2005,65
14,104,4,'046719',2005,65
15,105,4,'046719',2005,68
16,106,4,'046719',2005,70
17,107,4,'046719',2005,68
18,108,4,'046719',2005,64
19,109,4,'046719',2005,60
20,110,4,'046719',2005,60
21,111,4,'046719',2005,66
22,112,4,'046719',2005,68
23,113,4,'046719',2005,59
24,114,4,'046719',2005,60
25,115,4,'046719',2005,60
26,116,4,'046719',2005,63
27,117,4,'046719',2005,62
28,118,4,'046719',2005,59
29,119,4,'046719',2005,59
30,120,4,'046719',2005,63
1,121,5,'046719',2005,. 
2,122,5,'046719',2005,. 
3,123,5,'046719',2005,. 
4,124,5,'046719',2005,. 
5,125,5,'046719',2005,. 
6,126,5,'046719',2005,. 
7,127,5,'046719',2005,. 
8,128,5,'046719',2005,. 
9,129,5,'046719',2005,. 
10,130,5,'046719',2005,. 
11,131,5,'046719',2005,70
12,132,5,'046719',2005,71
13,133,5,'046719',2005,75
14,134,5,'046719',2005,74
15,135,5,'046719',2005,74
16,136,5,'046719',2005,72
17,137,5,'046719',2005,66
18,138,5,'046719',2005,67
19,139,5,'046719',2005,73
20,140,5,'046719',2005,77
21,141,5,'046719',2005,73
22,142,5,'046719',2005,79
23,143,5,'046719',2005,76
24,144,5,'046719',2005,72
25,145,5,'046719',2005,73
26,146,5,'046719',2005,70
27,147,5,'046719',2005,67
28,148,5,'046719',2005,68
29,149,5,'046719',2005,72
30,150,5,'046719',2005,68
31,151,5,'046719',2005,69
1,152,6,'046719',2005,68
2,153,6,'046719',2005,67
3,154,6,'046719',2005,67
4,155,6,'046719',2005,67
5,156,6,'046719',2005,67
6,157,6,'046719',2005,66
7,158,6,'046719',2005,65
8,159,6,'046719',2005,67
9,160,6,'046719',2005,68
10,161,6,'046719',2005,68
11,162,6,'046719',2005,68
12,163,6,'046719',2005,68
13,164,6,'046719',2005,73
14,165,6,'046719',2005,73
15,166,6,'046719',2005,71
16,167,6,'046719',2005,. 
17,168,6,'046719',2005,65
18,169,6,'046719',2005,67
19,170,6,'046719',2005,68
20,171,6,'046719',2005,73
21,172,6,'046719',2005,75
22,173,6,'046719',2005,77
23,174,6,'046719',2005,73
24,175,6,'046719',2005,72
25,176,6,'046719',2005,70
26,177,6,'046719',2005,69
27,178,6,'046719',2005,69
28,179,6,'046719',2005,68
29,180,6,'046719',2005,72
30,181,6,'046719',2005,72
1,182,7,'046719',2005,71
2,183,7,'046719',2005,74
3,184,7,'046719',2005,71
4,185,7,'046719',2005,73
5,186,7,'046719',2005,71
6,187,7,'046719',2005,71
7,188,7,'046719',2005,72
8,189,7,'046719',2005,73
9,190,7,'046719',2005,73
10,191,7,'046719',2005,73
11,192,7,'046719',2005,74
12,193,7,'046719',2005,76
13,194,7,'046719',2005,80
14,195,7,'046719',2005,81
15,196,7,'046719',2005,76
16,197,7,'046719',2005,76
17,198,7,'046719',2005,78
18,199,7,'046719',2005,76
19,200,7,'046719',2005,80
20,201,7,'046719',2005,85
21,202,7,'046719',2005,85
22,203,7,'046719',2005,87
23,204,7,'046719',2005,83
24,205,7,'046719',2005,80
25,206,7,'046719',2005,79
26,207,7,'046719',2005,. 
27,208,7,'046719',2005,78
28,209,7,'046719',2005,79
29,210,7,'046719',2005,79
30,211,7,'046719',2005,80
31,212,7,'046719',2005,80
1,213,8,'046719',2005,77
2,214,8,'046719',2005,75
3,215,8,'046719',2005,76
4,216,8,'046719',2005,78
5,217,8,'046719',2005,79
6,218,8,'046719',2005,80
7,219,8,'046719',2005,79
8,220,8,'046719',2005,80
9,221,8,'046719',2005,78
10,222,8,'046719',2005,77
11,223,8,'046719',2005,76
12,224,8,'046719',2005,75
13,225,8,'046719',2005,74
14,226,8,'046719',2005,72
15,227,8,'046719',2005,72
16,228,8,'046719',2005,73
17,229,8,'046719',2005,72
18,230,8,'046719',2005,71
19,231,8,'046719',2005,71
20,232,8,'046719',2005,75
21,233,8,'046719',2005,76
22,234,8,'046719',2005,76
23,235,8,'046719',2005,75
24,236,8,'046719',2005,76
25,237,8,'046719',2005,83
26,238,8,'046719',2005,84
27,239,8,'046719',2005,85
28,240,8,'046719',2005,86
29,241,8,'046719',2005,84
30,242,8,'046719',2005,82
31,243,8,'046719',2005,77
1,244,9,'046719',2005,74
2,245,9,'046719',2005,73
3,246,9,'046719',2005,74
4,247,9,'046719',2005,74
5,248,9,'046719',2005,76
6,249,9,'046719',2005,76
7,250,9,'046719',2005,75
8,251,9,'046719',2005,73
9,252,9,'046719',2005,72
10,253,9,'046719',2005,69
11,254,9,'046719',2005,. 
12,255,9,'046719',2005,. 
13,256,9,'046719',2005,67
14,257,9,'046719',2005,. 
15,258,9,'046719',2005,. 
16,259,9,'046719',2005,. 
17,260,9,'046719',2005,. 
18,261,9,'046719',2005,. 
19,262,9,'046719',2005,71
20,263,9,'046719',2005,74
21,264,9,'046719',2005,73
22,265,9,'046719',2005,75
23,266,9,'046719',2005,74
24,267,9,'046719',2005,70
25,268,9,'046719',2005,68
26,269,9,'046719',2005,73
27,270,9,'046719',2005,74
28,271,9,'046719',2005,79
29,272,9,'046719',2005,83
30,273,9,'046719',2005,83
1,274,10,'046719',2005,78
2,275,10,'046719',2005,71
3,276,10,'046719',2005,68
4,277,10,'046719',2005,68
5,278,10,'046719',2005,76
6,279,10,'046719',2005,78
7,280,10,'046719',2005,78
8,281,10,'046719',2005,72
9,282,10,'046719',2005,65
10,283,10,'046719',2005,70
11,284,10,'046719',2005,70
12,285,10,'046719',2005,69
13,286,10,'046719',2005,77
14,287,10,'046719',2005,80
15,288,10,'046719',2005,76
16,289,10,'046719',2005,64
17,290,10,'046719',2005,63
18,291,10,'046719',2005,60
19,292,10,'046719',2005,63
20,293,10,'046719',2005,67
21,294,10,'046719',2005,66
22,295,10,'046719',2005,65
23,296,10,'046719',2005,65
24,297,10,'046719',2005,65
25,298,10,'046719',2005,62
26,299,10,'046719',2005,61
27,300,10,'046719',2005,63
28,301,10,'046719',2005,64
29,302,10,'046719',2005,62
30,303,10,'046719',2005,65
31,304,10,'046719',2005,72
1,305,11,'046719',2005,74
2,306,11,'046719',2005,71
3,307,11,'046719',2005,64
4,308,11,'046719',2005,61
5,309,11,'046719',2005,62
6,310,11,'046719',2005,63
7,311,11,'046719',2005,64
8,312,11,'046719',2005,65
9,313,11,'046719',2005,61
10,314,11,'046719',2005,62
11,315,11,'046719',2005,59
12,316,11,'046719',2005,. 
13,317,11,'046719',2005,. 
14,318,11,'046719',2005,69
15,319,11,'046719',2005,71
16,320,11,'046719',2005,68
17,321,11,'046719',2005,68
18,322,11,'046719',2005,71
19,323,11,'046719',2005,69
20,324,11,'046719',2005,70
21,325,11,'046719',2005,69
22,326,11,'046719',2005,71
23,327,11,'046719',2005,68
24,328,11,'046719',2005,64
25,329,11,'046719',2005,62
26,330,11,'046719',2005,61
27,331,11,'046719',2005,57
28,332,11,'046719',2005,56
29,333,11,'046719',2005,57
30,334,11,'046719',2005,58
1,335,12,'046719',2005,60
2,336,12,'046719',2005,59
3,337,12,'046719',2005,55
4,338,12,'046719',2005,54
5,339,12,'046719',2005,56
6,340,12,'046719',2005,57
7,341,12,'046719',2005,57
8,342,12,'046719',2005,. 
9,343,12,'046719',2005,. 
10,344,12,'046719',2005,. 
11,345,12,'046719',2005,. 
12,346,12,'046719',2005,57
13,347,12,'046719',2005,55
14,348,12,'046719',2005,56
15,349,12,'046719',2005,56
16,350,12,'046719',2005,52
17,351,12,'046719',2005,55
18,352,12,'046719',2005,55
19,353,12,'046719',2005,61
20,354,12,'046719',2005,65
21,355,12,'046719',2005,69
22,356,12,'046719',2005,66
23,357,12,'046719',2005,64
24,358,12,'046719',2005,70
25,359,12,'046719',2005,63
26,360,12,'046719',2005,57
27,361,12,'046719',2005,58
28,362,12,'046719',2005,57
29,363,12,'046719',2005,56
30,364,12,'046719',2005,56
31,365,12,'046719',2005,55
1,1,1,'046719',2006,55
2,2,1,'046719',2006,54
3,3,1,'046719',2006,54
4,4,1,'046719',2006,62
5,5,1,'046719',2006,66
6,6,1,'046719',2006,68
7,7,1,'046719',2006,66
8,8,1,'046719',2006,58
9,9,1,'046719',2006,62
10,10,1,'046719',2006,60
11,11,1,'046719',2006,60
12,12,1,'046719',2006,59
13,13,1,'046719',2006,62
14,14,1,'046719',2006,59
15,15,1,'046719',2006,51
16,16,1,'046719',2006,53
17,17,1,'046719',2006,58
18,18,1,'046719',2006,54
19,19,1,'046719',2006,55
20,20,1,'046719',2006,54
21,21,1,'046719',2006,54
22,22,1,'046719',2006,56
23,23,1,'046719',2006,63
24,24,1,'046719',2006,65
25,25,1,'046719',2006,61
26,26,1,'046719',2006,55
27,27,1,'046719',2006,56
28,28,1,'046719',2006,55
29,29,1,'046719',2006,55
30,30,1,'046719',2006,56
31,31,1,'046719',2006,57
1,32,2,'046719',2006,59
2,33,2,'046719',2006,57
3,34,2,'046719',2006,66
4,35,2,'046719',2006,64
5,36,2,'046719',2006,69
6,37,2,'046719',2006,67
7,38,2,'046719',2006,67
8,39,2,'046719',2006,68
9,40,2,'046719',2006,69
10,41,2,'046719',2006,64
11,42,2,'046719',2006,64
12,43,2,'046719',2006,68
13,44,2,'046719',2006,70
14,45,2,'046719',2006,67
15,46,2,'046719',2006,58
16,47,2,'046719',2006,52
17,48,2,'046719',2006,51
18,49,2,'046719',2006,49
19,50,2,'046719',2006,49
20,51,2,'046719',2006,49
21,52,2,'046719',2006,53
22,53,2,'046719',2006,54
23,54,2,'046719',2006,58
24,55,2,'046719',2006,59
25,56,2,'046719',2006,60
26,57,2,'046719',2006,65
27,58,2,'046719',2006,61
28,59,2,'046719',2006,57
1,60,3,'046719',2006,56
2,61,3,'046719',2006,54
3,62,3,'046719',2006,. 
4,63,3,'046719',2006,51
5,64,3,'046719',2006,54
6,65,3,'046719',2006,57
7,66,3,'046719',2006,57
8,67,3,'046719',2006,56
9,68,3,'046719',2006,56
10,69,3,'046719',2006,51
11,70,3,'046719',2006,46
12,71,3,'046719',2006,48
13,72,3,'046719',2006,51
14,73,3,'046719',2006,56
15,74,3,'046719',2006,57
16,75,3,'046719',2006,57
17,76,3,'046719',2006,52
18,77,3,'046719',2006,52
19,78,3,'046719',2006,51
20,79,3,'046719',2006,50
21,80,3,'046719',2006,56
22,81,3,'046719',2006,62
23,82,3,'046719',2006,65
24,83,3,'046719',2006,66
25,84,3,'046719',2006,63
26,85,3,'046719',2006,60
27,86,3,'046719',2006,60
28,87,3,'046719',2006,56
29,88,3,'046719',2006,53
30,89,3,'046719',2006,57
31,90,3,'046719',2006,56
1,91,4,'046719',2006,56
2,92,4,'046719',2006,56
3,93,4,'046719',2006,61
4,94,4,'046719',2006,60
5,95,4,'046719',2006,53
6,96,4,'046719',2006,55
7,97,4,'046719',2006,57
8,98,4,'046719',2006,59
9,99,4,'046719',2006,58
10,100,4,'046719',2006,56
11,101,4,'046719',2006,60
12,102,4,'046719',2006,61
13,103,4,'046719',2006,70
14,104,4,'046719',2006,70
15,105,4,'046719',2006,60
16,106,4,'046719',2006,59
17,107,4,'046719',2006,59
18,108,4,'046719',2006,65
19,109,4,'046719',2006,67
20,110,4,'046719',2006,67
21,111,4,'046719',2006,67
22,112,4,'046719',2006,61
23,113,4,'046719',2006,56
24,114,4,'046719',2006,58
25,115,4,'046719',2006,58
26,116,4,'046719',2006,58
27,117,4,'046719',2006,58
28,118,4,'046719',2006,59
29,119,4,'046719',2006,66
30,120,4,'046719',2006,66
1,121,5,'046719',2006,. 
2,122,5,'046719',2006,67
3,123,5,'046719',2006,64
4,124,5,'046719',2006,61
5,125,5,'046719',2006,63
6,126,5,'046719',2006,62
7,127,5,'046719',2006,66
8,128,5,'046719',2006,64
9,129,5,'046719',2006,64
10,130,5,'046719',2006,70
11,131,5,'046719',2006,69
12,132,5,'046719',2006,68
13,133,5,'046719',2006,69
14,134,5,'046719',2006,70
15,135,5,'046719',2006,70
16,136,5,'046719',2006,71
17,137,5,'046719',2006,71
18,138,5,'046719',2006,70
19,139,5,'046719',2006,71
20,140,5,'046719',2006,71
21,141,5,'046719',2006,69
22,142,5,'046719',2006,60
23,143,5,'046719',2006,65
24,144,5,'046719',2006,72
25,145,5,'046719',2006,74
26,146,5,'046719',2006,71
27,147,5,'046719',2006,65
28,148,5,'046719',2006,65
29,149,5,'046719',2006,68
30,150,5,'046719',2006,72
31,151,5,'046719',2006,75
1,152,6,'046719',2006,75
2,153,6,'046719',2006,76
3,154,6,'046719',2006,82
4,155,6,'046719',2006,82
5,156,6,'046719',2006,78
6,157,6,'046719',2006,72
7,158,6,'046719',2006,72
8,159,6,'046719',2006,70
9,160,6,'046719',2006,70
10,161,6,'046719',2006,70
11,162,6,'046719',2006,68
12,163,6,'046719',2006,68
13,164,6,'046719',2006,68
14,165,6,'046719',2006,73
15,166,6,'046719',2006,74
16,167,6,'046719',2006,80
17,168,6,'046719',2006,79
18,169,6,'046719',2006,78
19,170,6,'046719',2006,75
20,171,6,'046719',2006,73
21,172,6,'046719',2006,72
22,173,6,'046719',2006,75
23,174,6,'046719',2006,75
24,175,6,'046719',2006,76
25,176,6,'046719',2006,84
26,177,6,'046719',2006,84
27,178,6,'046719',2006,80
28,179,6,'046719',2006,87
29,180,6,'046719',2006,82
30,181,6,'046719',2006,82
1,182,7,'046719',2006,85
2,183,7,'046719',2006,83
3,184,7,'046719',2006,83
4,185,7,'046719',2006,80
5,186,7,'046719',2006,78
6,187,7,'046719',2006,78
7,188,7,'046719',2006,80
8,189,7,'046719',2006,71
9,190,7,'046719',2006,71
10,191,7,'046719',2006,80
11,192,7,'046719',2006,79
12,193,7,'046719',2006,81
13,194,7,'046719',2006,82
14,195,7,'046719',2006,84
15,196,7,'046719',2006,86
16,197,7,'046719',2006,87
17,198,7,'046719',2006,83
18,199,7,'046719',2006,82
19,200,7,'046719',2006,. 
20,201,7,'046719',2006,79
21,202,7,'046719',2006,85
22,203,7,'046719',2006,94
23,204,7,'046719',2006,92
24,205,7,'046719',2006,89
25,206,7,'046719',2006,88
26,207,7,'046719',2006,84
27,208,7,'046719',2006,85
28,209,7,'046719',2006,82
29,210,7,'046719',2006,79
30,211,7,'046719',2006,76
31,212,7,'046719',2006,74
1,213,8,'046719',2006,75
2,214,8,'046719',2006,75
3,215,8,'046719',2006,75
4,216,8,'046719',2006,74
5,217,8,'046719',2006,73
6,218,8,'046719',2006,72
7,219,8,'046719',2006,73
8,220,8,'046719',2006,76
9,221,8,'046719',2006,81
10,222,8,'046719',2006,81
11,223,8,'046719',2006,79
12,224,8,'046719',2006,75
13,225,8,'046719',2006,73
14,226,8,'046719',2006,72
15,227,8,'046719',2006,71
16,228,8,'046719',2006,71
17,229,8,'046719',2006,75
18,230,8,'046719',2006,74
19,231,8,'046719',2006,73
20,232,8,'046719',2006,73
21,233,8,'046719',2006,78
22,234,8,'046719',2006,83
23,235,8,'046719',2006,82
24,236,8,'046719',2006,78
25,237,8,'046719',2006,75
26,238,8,'046719',2006,77
27,239,8,'046719',2006,80
28,240,8,'046719',2006,79
29,241,8,'046719',2006,. 
30,242,8,'046719',2006,79
31,243,8,'046719',2006,80
1,244,9,'046719',2006,80
2,245,9,'046719',2006,82
3,246,9,'046719',2006,. 
4,247,9,'046719',2006,. 
5,248,9,'046719',2006,87
6,249,9,'046719',2006,84
7,250,9,'046719',2006,80
8,251,9,'046719',2006,75
9,252,9,'046719',2006,73
10,253,9,'046719',2006,72
11,254,9,'046719',2006,77
12,255,9,'046719',2006,79
13,256,9,'046719',2006,77
14,257,9,'046719',2006,72
15,258,9,'046719',2006,67
16,259,9,'046719',2006,70
17,260,9,'046719',2006,76
18,261,9,'046719',2006,78
19,262,9,'046719',2006,75
20,263,9,'046719',2006,73
21,264,9,'046719',2006,70
22,265,9,'046719',2006,69
23,266,9,'046719',2006,70
24,267,9,'046719',2006,73
25,268,9,'046719',2006,74
26,269,9,'046719',2006,74
27,270,9,'046719',2006,73
28,271,9,'046719',2006,76
29,272,9,'046719',2006,75
30,273,9,'046719',2006,73
1,274,10,'046719',2006,70
2,275,10,'046719',2006,74
3,276,10,'046719',2006,71
4,277,10,'046719',2006,. 
5,278,10,'046719',2006,66
6,279,10,'046719',2006,63
7,280,10,'046719',2006,64
8,281,10,'046719',2006,65
9,282,10,'046719',2006,67
10,283,10,'046719',2006,67
11,284,10,'046719',2006,66
12,285,10,'046719',2006,66
13,286,10,'046719',2006,64
14,287,10,'046719',2006,64
15,288,10,'046719',2006,64
16,289,10,'046719',2006,63
17,290,10,'046719',2006,63
18,291,10,'046719',2006,67
19,292,10,'046719',2006,70
20,293,10,'046719',2006,74
21,294,10,'046719',2006,73
22,295,10,'046719',2006,75
23,296,10,'046719',2006,77
24,297,10,'046719',2006,75
25,298,10,'046719',2006,65
26,299,10,'046719',2006,69
27,300,10,'046719',2006,71
28,301,10,'046719',2006,72
29,302,10,'046719',2006,68
30,303,10,'046719',2006,63
31,304,10,'046719',2006,63
1,305,11,'046719',2006,62
2,306,11,'046719',2006,65
3,307,11,'046719',2006,65
4,308,11,'046719',2006,68
5,309,11,'046719',2006,72
6,310,11,'046719',2006,76
7,311,11,'046719',2006,79
8,312,11,'046719',2006,76
9,313,11,'046719',2006,69
10,314,11,'046719',2006,68
11,315,11,'046719',2006,69
12,316,11,'046719',2006,62
13,317,11,'046719',2006,64
14,318,11,'046719',2006,65
15,319,11,'046719',2006,69
16,320,11,'046719',2006,70
17,321,11,'046719',2006,68
18,322,11,'046719',2006,71
19,323,11,'046719',2006,74
20,324,11,'046719',2006,73
21,325,11,'046719',2006,68
22,326,11,'046719',2006,61
23,327,11,'046719',2006,61
24,328,11,'046719',2006,58
25,329,11,'046719',2006,61
26,330,11,'046719',2006,56
27,331,11,'046719',2006,56
28,332,11,'046719',2006,57
29,333,11,'046719',2006,52
30,334,11,'046719',2006,52
1,335,12,'046719',2006,58
2,336,12,'046719',2006,62
3,337,12,'046719',2006,59
4,338,12,'046719',2006,. 
5,339,12,'046719',2006,61
6,340,12,'046719',2006,62
7,341,12,'046719',2006,65
8,342,12,'046719',2006,. 
9,343,12,'046719',2006,. 
10,344,12,'046719',2006,55
11,345,12,'046719',2006,56
12,346,12,'046719',2006,59
13,347,12,'046719',2006,62
14,348,12,'046719',2006,65
15,349,12,'046719',2006,63
16,350,12,'046719',2006,57
17,351,12,'046719',2006,48
18,352,12,'046719',2006,48
19,353,12,'046719',2006,49
20,354,12,'046719',2006,49
21,355,12,'046719',2006,51
22,356,12,'046719',2006,56
23,357,12,'046719',2006,57
24,358,12,'046719',2006,57
25,359,12,'046719',2006,. 
26,360,12,'046719',2006,. 
27,361,12,'046719',2006,. 
28,362,12,'046719',2006,52
29,363,12,'046719',2006,57
30,364,12,'046719',2006,54
31,365,12,'046719',2006,53
1,1,1,'046719',2007,55
2,2,1,'046719',2007,61
3,3,1,'046719',2007,61
4,4,1,'046719',2007,57
5,5,1,'046719',2007,53
6,6,1,'046719',2007,53
7,7,1,'046719',2007,59
8,8,1,'046719',2007,66
9,9,1,'046719',2007,67
10,10,1,'046719',2007,64
11,11,1,'046719',2007,58
12,12,1,'046719',2007,48
13,13,1,'046719',2007,44
14,14,1,'046719',2007,42
15,15,1,'046719',2007,46
16,16,1,'046719',2007,49
17,17,1,'046719',2007,48
18,18,1,'046719',2007,53
19,19,1,'046719',2007,56
20,20,1,'046719',2007,52
21,21,1,'046719',2007,54
22,22,1,'046719',2007,54
23,23,1,'046719',2007,57
24,24,1,'046719',2007,58
25,25,1,'046719',2007,64
26,26,1,'046719',2007,61
27,27,1,'046719',2007,56
28,28,1,'046719',2007,56
29,29,1,'046719',2007,56
30,30,1,'046719',2007,57
31,31,1,'046719',2007,53
1,32,2,'046719',2007,53
2,33,2,'046719',2007,56
3,34,2,'046719',2007,60
4,35,2,'046719',2007,68
5,36,2,'046719',2007,72
6,37,2,'046719',2007,66
7,38,2,'046719',2007,62
8,39,2,'046719',2007,57
9,40,2,'046719',2007,59
10,41,2,'046719',2007,61
11,42,2,'046719',2007,60
12,43,2,'046719',2007,57
13,44,2,'046719',2007,55
14,45,2,'046719',2007,57
