Source: MJ Menne CN Williams Jr. RS Vose NOAA National Climatic Data Center Asheville NC,,,,,
Day  ,JD  ,Month  ,State_id  ,Year  ,TAVE (F) 
7,220,8,'419532',2004,76
8,221,8,'419532',2004,77
9,222,8,'419532',2004,80
10,223,8,'419532',2004,80
11,224,8,'419532',2004,77
12,225,8,'419532',2004,72
13,226,8,'419532',2004,74
14,227,8,'419532',2004,73
15,228,8,'419532',2004,76
16,229,8,'419532',2004,73
17,230,8,'419532',2004,74
18,231,8,'419532',2004,78
19,232,8,'419532',2004,69
20,233,8,'419532',2004,75
21,234,8,'419532',2004,71
22,235,8,'419532',2004,76
23,236,8,'419532',2004,79
24,237,8,'419532',2004,84
25,238,8,'419532',2004,84
26,239,8,'419532',2004,85
27,240,8,'419532',2004,82
28,241,8,'419532',2004,78
29,242,8,'419532',2004,78
30,243,8,'419532',2004,73
31,244,8,'419532',2004,72
1,245,9,'419532',2004,71
2,246,9,'419532',2004,74
3,247,9,'419532',2004,73
4,248,9,'419532',2004,73
5,249,9,'419532',2004,69
6,250,9,'419532',2004,76
7,251,9,'419532',2004,71
8,252,9,'419532',2004,70
9,253,9,'419532',2004,65
10,254,9,'419532',2004,67
11,255,9,'419532',2004,74
12,256,9,'419532',2004,76
13,257,9,'419532',2004,76
14,258,9,'419532',2004,78
15,259,9,'419532',2004,79
16,260,9,'419532',2004,79
17,261,9,'419532',2004,81
18,262,9,'419532',2004,80
19,263,9,'419532',2004,80
20,264,9,'419532',2004,72
21,265,9,'419532',2004,74
22,266,9,'419532',2004,75
23,267,9,'419532',2004,74
24,268,9,'419532',2004,74
25,269,9,'419532',2004,71
26,270,9,'419532',2004,. 
27,271,9,'419532',2004,69
28,272,9,'419532',2004,71
29,273,9,'419532',2004,65
30,274,9,'419532',2004,66
1,275,10,'419532',2004,67
2,276,10,'419532',2004,68
3,277,10,'419532',2004,67
4,278,10,'419532',2004,67
5,279,10,'419532',2004,67
6,280,10,'419532',2004,69
7,281,10,'419532',2004,72
8,282,10,'419532',2004,73
9,283,10,'419532',2004,72
10,284,10,'419532',2004,68
11,285,10,'419532',2004,67
12,286,10,'419532',2004,61
13,287,10,'419532',2004,62
14,288,10,'419532',2004,63
15,289,10,'419532',2004,56
16,290,10,'419532',2004,67
17,291,10,'419532',2004,58
18,292,10,'419532',2004,67
19,293,10,'419532',2004,71
20,294,10,'419532',2004,69
21,295,10,'419532',2004,69
22,296,10,'419532',2004,78
23,297,10,'419532',2004,65
24,298,10,'419532',2004,63
25,299,10,'419532',2004,63
26,300,10,'419532',2004,70
27,301,10,'419532',2004,73
28,302,10,'419532',2004,77
29,303,10,'419532',2004,76
30,304,10,'419532',2004,68
31,305,10,'419532',2004,68
1,306,11,'419532',2004,68
2,307,11,'419532',2004,60
3,308,11,'419532',2004,51
4,309,11,'419532',2004,42
5,310,11,'419532',2004,51
6,311,11,'419532',2004,54
7,312,11,'419532',2004,59
8,313,11,'419532',2004,59
9,314,11,'419532',2004,61
10,315,11,'419532',2004,61
11,316,11,'419532',2004,61
12,317,11,'419532',2004,47
13,318,11,'419532',2004,46
14,319,11,'419532',2004,48
15,320,11,'419532',2004,50
16,321,11,'419532',2004,57
17,322,11,'419532',2004,62
18,323,11,'419532',2004,58
19,324,11,'419532',2004,59
20,325,11,'419532',2004,56
21,326,11,'419532',2004,62
22,327,11,'419532',2004,60
23,328,11,'419532',2004,55
24,329,11,'419532',2004,54
25,330,11,'419532',2004,40
26,331,11,'419532',2004,48
27,332,11,'419532',2004,61
28,333,11,'419532',2004,46
29,334,11,'419532',2004,46
30,335,11,'419532',2004,47
1,336,12,'419532',2004,35
2,337,12,'419532',2004,41
3,338,12,'419532',2004,40
4,339,12,'419532',2004,42
5,340,12,'419532',2004,48
6,341,12,'419532',2004,51
7,342,12,'419532',2004,58
8,343,12,'419532',2004,51
9,344,12,'419532',2004,52
10,345,12,'419532',2004,54
11,346,12,'419532',2004,47
12,347,12,'419532',2004,47
13,348,12,'419532',2004,52
14,349,12,'419532',2004,39
15,350,12,'419532',2004,31
16,351,12,'419532',2004,37
17,352,12,'419532',2004,42
18,353,12,'419532',2004,44
19,354,12,'419532',2004,46
20,355,12,'419532',2004,46
21,356,12,'419532',2004,58
22,357,12,'419532',2004,45
23,358,12,'419532',2004,22
24,359,12,'419532',2004,23
25,360,12,'419532',2004,26
26,361,12,'419532',2004,34
27,362,12,'419532',2004,45
28,363,12,'419532',2004,43
29,364,12,'419532',2004,55
30,365,12,'419532',2004,60
31,366,12,'419532',2004,64
1,1,1,'419532',2005,66
2,2,1,'419532',2005,66
3,3,1,'419532',2005,66
4,4,1,'419532',2005,65
5,5,1,'419532',2005,54
6,6,1,'419532',2005,30
7,7,1,'419532',2005,29
8,8,1,'419532',2005,46
9,9,1,'419532',2005,46
10,10,1,'419532',2005,52
11,11,1,'419532',2005,65
12,12,1,'419532',2005,55
13,13,1,'419532',2005,. 
14,14,1,'419532',2005,48
15,15,1,'419532',2005,38
16,16,1,'419532',2005,36
17,17,1,'419532',2005,33
18,18,1,'419532',2005,34
19,19,1,'419532',2005,36
20,20,1,'419532',2005,49
21,21,1,'419532',2005,53
22,22,1,'419532',2005,57
23,23,1,'419532',2005,35
24,24,1,'419532',2005,35
25,25,1,'419532',2005,49
26,26,1,'419532',2005,57
27,27,1,'419532',2005,57
28,28,1,'419532',2005,41
29,29,1,'419532',2005,41
30,30,1,'419532',2005,41
31,31,1,'419532',2005,37
1,32,2,'419532',2005,38
2,33,2,'419532',2005,37
3,34,2,'419532',2005,33
4,35,2,'419532',2005,41
5,36,2,'419532',2005,41
6,37,2,'419532',2005,48
7,38,2,'419532',2005,54
8,39,2,'419532',2005,43
9,40,2,'419532',2005,41
10,41,2,'419532',2005,37
11,42,2,'419532',2005,42
12,43,2,'419532',2005,52
13,44,2,'419532',2005,54
14,45,2,'419532',2005,55
15,46,2,'419532',2005,59
16,47,2,'419532',2005,63
17,48,2,'419532',2005,49
18,49,2,'419532',2005,46
19,50,2,'419532',2005,47
20,51,2,'419532',2005,56
21,52,2,'419532',2005,64
22,53,2,'419532',2005,60
23,54,2,'419532',2005,59
24,55,2,'419532',2005,53
25,56,2,'419532',2005,42
26,57,2,'419532',2005,43
27,58,2,'419532',2005,44
28,59,2,'419532',2005,44
1,60,3,'419532',2005,50
2,61,3,'419532',2005,50
3,62,3,'419532',2005,48
4,63,3,'419532',2005,52
5,64,3,'419532',2005,51
6,65,3,'419532',2005,56
7,66,3,'419532',2005,57
8,67,3,'419532',2005,51
9,68,3,'419532',2005,49
10,69,3,'419532',2005,50
11,70,3,'419532',2005,62
12,71,3,'419532',2005,55
13,72,3,'419532',2005,70
14,73,3,'419532',2005,48
15,74,3,'419532',2005,47
16,75,3,'419532',2005,43
17,76,3,'419532',2005,35
18,77,3,'419532',2005,44
19,78,3,'419532',2005,52
20,79,3,'419532',2005,51
21,80,3,'419532',2005,62
22,81,3,'419532',2005,63
23,82,3,'419532',2005,47
24,83,3,'419532',2005,52
25,84,3,'419532',2005,63
26,85,3,'419532',2005,55
27,86,3,'419532',2005,38
28,87,3,'419532',2005,45
29,88,3,'419532',2005,64
30,89,3,'419532',2005,62
31,90,3,'419532',2005,60
1,91,4,'419532',2005,61
2,92,4,'419532',2005,47
3,93,4,'419532',2005,61
4,94,4,'419532',2005,64
5,95,4,'419532',2005,66
6,96,4,'419532',2005,69
7,97,4,'419532',2005,61
8,98,4,'419532',2005,58
9,99,4,'419532',2005,59
10,100,4,'419532',2005,67
11,101,4,'419532',2005,67
12,102,4,'419532',2005,55
13,103,4,'419532',2005,57
14,104,4,'419532',2005,59
15,105,4,'419532',2005,59
16,106,4,'419532',2005,59
17,107,4,'419532',2005,61
18,108,4,'419532',2005,62
19,109,4,'419532',2005,67
20,110,4,'419532',2005,65
21,111,4,'419532',2005,70
22,112,4,'419532',2005,68
23,113,4,'419532',2005,62
24,114,4,'419532',2005,49
25,115,4,'419532',2005,54
26,116,4,'419532',2005,63
27,117,4,'419532',2005,59
28,118,4,'419532',2005,69
29,119,4,'419532',2005,75
30,120,4,'419532',2005,58
1,121,5,'419532',2005,50
2,122,5,'419532',2005,60
3,123,5,'419532',2005,54
4,124,5,'419532',2005,56
5,125,5,'419532',2005,50
6,126,5,'419532',2005,61
7,127,5,'419532',2005,69
8,128,5,'419532',2005,60
9,129,5,'419532',2005,64
10,130,5,'419532',2005,72
11,131,5,'419532',2005,75
12,132,5,'419532',2005,74
13,133,5,'419532',2005,69
14,134,5,'419532',2005,67
15,135,5,'419532',2005,64
16,136,5,'419532',2005,66
17,137,5,'419532',2005,68
18,138,5,'419532',2005,71
19,139,5,'419532',2005,75
20,140,5,'419532',2005,76
21,141,5,'419532',2005,79
22,142,5,'419532',2005,80
23,143,5,'419532',2005,82
24,144,5,'419532',2005,78
25,145,5,'419532',2005,81
26,146,5,'419532',2005,80
27,147,5,'419532',2005,70
28,148,5,'419532',2005,73
29,149,5,'419532',2005,66
30,150,5,'419532',2005,69
31,151,5,'419532',2005,71
1,152,6,'419532',2005,72
2,153,6,'419532',2005,70
3,154,6,'419532',2005,75
4,155,6,'419532',2005,76
5,156,6,'419532',2005,80
6,157,6,'419532',2005,79
7,158,6,'419532',2005,79
8,159,6,'419532',2005,75
9,160,6,'419532',2005,82
10,161,6,'419532',2005,82
11,162,6,'419532',2005,79
12,163,6,'419532',2005,79
13,164,6,'419532',2005,80
14,165,6,'419532',2005,77
15,166,6,'419532',2005,77
16,167,6,'419532',2005,83
17,168,6,'419532',2005,83
18,169,6,'419532',2005,83
19,170,6,'419532',2005,80
20,171,6,'419532',2005,77
21,172,6,'419532',2005,74
22,173,6,'419532',2005,75
23,174,6,'419532',2005,75
24,175,6,'419532',2005,81
25,176,6,'419532',2005,79
26,177,6,'419532',2005,78
27,178,6,'419532',2005,79
28,179,6,'419532',2005,81
29,180,6,'419532',2005,80
30,181,6,'419532',2005,82
1,182,7,'419532',2005,88
2,183,7,'419532',2005,79
3,184,7,'419532',2005,84
4,185,7,'419532',2005,88
5,186,7,'419532',2005,84
6,187,7,'419532',2005,81
7,188,7,'419532',2005,80
8,189,7,'419532',2005,73
9,190,7,'419532',2005,79
10,191,7,'419532',2005,78
11,192,7,'419532',2005,81
12,193,7,'419532',2005,83
13,194,7,'419532',2005,83
14,195,7,'419532',2005,80
15,196,7,'419532',2005,84
16,197,7,'419532',2005,80
17,198,7,'419532',2005,79
18,199,7,'419532',2005,73
19,200,7,'419532',2005,78
20,201,7,'419532',2005,85
21,202,7,'419532',2005,80
22,203,7,'419532',2005,83
23,204,7,'419532',2005,84
24,205,7,'419532',2005,84
25,206,7,'419532',2005,85
26,207,7,'419532',2005,85
27,208,7,'419532',2005,84
28,209,7,'419532',2005,70
29,210,7,'419532',2005,71
30,211,7,'419532',2005,78
31,212,7,'419532',2005,76
1,213,8,'419532',2005,79
2,214,8,'419532',2005,81
3,215,8,'419532',2005,81
4,216,8,'419532',2005,82
5,217,8,'419532',2005,80
6,218,8,'419532',2005,80
7,219,8,'419532',2005,78
8,220,8,'419532',2005,80
9,221,8,'419532',2005,77
10,222,8,'419532',2005,74
11,223,8,'419532',2005,76
12,224,8,'419532',2005,83
13,225,8,'419532',2005,83
14,226,8,'419532',2005,82
15,227,8,'419532',2005,82
16,228,8,'419532',2005,81
17,229,8,'419532',2005,78
18,230,8,'419532',2005,85
19,231,8,'419532',2005,86
20,232,8,'419532',2005,85
21,233,8,'419532',2005,84
22,234,8,'419532',2005,83
23,235,8,'419532',2005,85
24,236,8,'419532',2005,87
25,237,8,'419532',2005,88
26,238,8,'419532',2005,86
27,239,8,'419532',2005,86
28,240,8,'419532',2005,84
29,241,8,'419532',2005,83
30,242,8,'419532',2005,78
31,243,8,'419532',2005,77
1,244,9,'419532',2005,79
2,245,9,'419532',2005,80
3,246,9,'419532',2005,79
4,247,9,'419532',2005,80
5,248,9,'419532',2005,74
6,249,9,'419532',2005,75
7,250,9,'419532',2005,75
8,251,9,'419532',2005,74
9,252,9,'419532',2005,74
10,253,9,'419532',2005,75
11,254,9,'419532',2005,82
12,255,9,'419532',2005,78
13,256,9,'419532',2005,81
14,257,9,'419532',2005,83
15,258,9,'419532',2005,85
16,259,9,'419532',2005,80
17,260,9,'419532',2005,72
18,261,9,'419532',2005,78
19,262,9,'419532',2005,85
20,263,9,'419532',2005,81
21,264,9,'419532',2005,79
22,265,9,'419532',2005,79
23,266,9,'419532',2005,81
24,267,9,'419532',2005,79
25,268,9,'419532',2005,76
26,269,9,'419532',2005,84
27,270,9,'419532',2005,82
28,271,9,'419532',2005,82
29,272,9,'419532',2005,82
30,273,9,'419532',2005,67
1,274,10,'419532',2005,73
2,275,10,'419532',2005,81
3,276,10,'419532',2005,81
4,277,10,'419532',2005,78
5,278,10,'419532',2005,78
6,279,10,'419532',2005,74
7,280,10,'419532',2005,54
8,281,10,'419532',2005,55
9,282,10,'419532',2005,58
10,283,10,'419532',2005,61
11,284,10,'419532',2005,64
12,285,10,'419532',2005,65
13,286,10,'419532',2005,67
14,287,10,'419532',2005,65
15,288,10,'419532',2005,65
16,289,10,'419532',2005,65
17,290,10,'419532',2005,. 
18,291,10,'419532',2005,71
19,292,10,'419532',2005,74
20,293,10,'419532',2005,74
21,294,10,'419532',2005,62
22,295,10,'419532',2005,59
23,296,10,'419532',2005,58
24,297,10,'419532',2005,45
25,298,10,'419532',2005,44
26,299,10,'419532',2005,49
27,300,10,'419532',2005,53
28,301,10,'419532',2005,57
29,302,10,'419532',2005,56
30,303,10,'419532',2005,61
31,304,10,'419532',2005,67
1,305,11,'419532',2005,52
2,306,11,'419532',2005,53
3,307,11,'419532',2005,65
4,308,11,'419532',2005,69
5,309,11,'419532',2005,71
6,310,11,'419532',2005,71
7,311,11,'419532',2005,64
8,312,11,'419532',2005,75
9,313,11,'419532',2005,76
10,314,11,'419532',2005,66
11,315,11,'419532',2005,55
12,316,11,'419532',2005,64
13,317,11,'419532',2005,70
14,318,11,'419532',2005,60
15,319,11,'419532',2005,62
16,320,11,'419532',2005,43
17,321,11,'419532',2005,36
18,322,11,'419532',2005,39
19,323,11,'419532',2005,44
20,324,11,'419532',2005,53
21,325,11,'419532',2005,43
22,326,11,'419532',2005,46
23,327,11,'419532',2005,50
24,328,11,'419532',2005,57
25,329,11,'419532',2005,56
26,330,11,'419532',2005,58
27,331,11,'419532',2005,62
28,332,11,'419532',2005,58
29,333,11,'419532',2005,41
30,334,11,'419532',2005,38
1,335,12,'419532',2005,49
2,336,12,'419532',2005,36
3,337,12,'419532',2005,. 
4,338,12,'419532',2005,. 
5,339,12,'419532',2005,. 
6,340,12,'419532',2005,32
7,341,12,'419532',2005,40
8,342,12,'419532',2005,18
9,343,12,'419532',2005,18
10,344,12,'419532',2005,25
11,345,12,'419532',2005,41
12,346,12,'419532',2005,43
13,347,12,'419532',2005,44
14,348,12,'419532',2005,47
15,349,12,'419532',2005,36
16,350,12,'419532',2005,37
17,351,12,'419532',2005,35
18,352,12,'419532',2005,39
19,353,12,'419532',2005,45
20,354,12,'419532',2005,39
21,355,12,'419532',2005,36
22,356,12,'419532',2005,41
23,357,12,'419532',2005,48
24,358,12,'419532',2005,53
25,359,12,'419532',2005,51
26,360,12,'419532',2005,51
27,361,12,'419532',2005,65
28,362,12,'419532',2005,59
29,363,12,'419532',2005,47
30,364,12,'419532',2005,50
31,365,12,'419532',2005,46
1,1,1,'419532',2006,61
2,2,1,'419532',2006,64
3,3,1,'419532',2006,51
4,4,1,'419532',2006,60
5,5,1,'419532',2006,50
6,6,1,'419532',2006,48
7,7,1,'419532',2006,47
8,8,1,'419532',2006,64
9,9,1,'419532',2006,53
10,10,1,'419532',2006,48
11,11,1,'419532',2006,42
12,12,1,'419532',2006,57
13,13,1,'419532',2006,57
14,14,1,'419532',2006,. 
15,15,1,'419532',2006,44
16,16,1,'419532',2006,58
17,17,1,'419532',2006,52
18,18,1,'419532',2006,42
19,19,1,'419532',2006,57
20,20,1,'419532',2006,62
21,21,1,'419532',2006,48
22,22,1,'419532',2006,43
23,23,1,'419532',2006,40
24,24,1,'419532',2006,41
25,25,1,'419532',2006,48
26,26,1,'419532',2006,47
27,27,1,'419532',2006,50
28,28,1,'419532',2006,52
29,29,1,'419532',2006,50
30,30,1,'419532',2006,52
31,31,1,'419532',2006,45
1,32,2,'419532',2006,54
2,33,2,'419532',2006,54
3,34,2,'419532',2006,54
4,35,2,'419532',2006,47
5,36,2,'419532',2006,44
6,37,2,'419532',2006,58
7,38,2,'419532',2006,39
8,39,2,'419532',2006,42
9,40,2,'419532',2006,52
10,41,2,'419532',2006,49
11,42,2,'419532',2006,42
12,43,2,'419532',2006,29
13,44,2,'419532',2006,37
14,45,2,'419532',2006,41
15,46,2,'419532',2006,41
16,47,2,'419532',2006,57
17,48,2,'419532',2006,66
18,49,2,'419532',2006,58
19,50,2,'419532',2006,31
20,51,2,'419532',2006,22
21,52,2,'419532',2006,25
22,53,2,'419532',2006,36
23,54,2,'419532',2006,40
24,55,2,'419532',2006,39
25,56,2,'419532',2006,45
26,57,2,'419532',2006,48
27,58,2,'419532',2006,41
28,59,2,'419532',2006,47
1,60,3,'419532',2006,68
2,61,3,'419532',2006,76
3,62,3,'419532',2006,64
4,63,3,'419532',2006,61
5,64,3,'419532',2006,60
6,65,3,'419532',2006,62
7,66,3,'419532',2006,69
8,67,3,'419532',2006,. 
9,68,3,'419532',2006,68
10,69,3,'419532',2006,63
11,70,3,'419532',2006,57
12,71,3,'419532',2006,67
13,72,3,'419532',2006,74
14,73,3,'419532',2006,70
15,74,3,'419532',2006,47
16,75,3,'419532',2006,49
17,76,3,'419532',2006,58
18,77,3,'419532',2006,61
19,78,3,'419532',2006,52
20,79,3,'419532',2006,48
21,80,3,'419532',2006,51
22,81,3,'419532',2006,53
23,82,3,'419532',2006,44
24,83,3,'419532',2006,39
25,84,3,'419532',2006,36
26,85,3,'419532',2006,42
27,86,3,'419532',2006,62
28,87,3,'419532',2006,60
29,88,3,'419532',2006,64
30,89,3,'419532',2006,63
31,90,3,'419532',2006,74
1,91,4,'419532',2006,76
2,92,4,'419532',2006,73
3,93,4,'419532',2006,68
4,94,4,'419532',2006,62
5,95,4,'419532',2006,65
6,96,4,'419532',2006,75
7,97,4,'419532',2006,65
8,98,4,'419532',2006,67
9,99,4,'419532',2006,53
10,100,4,'419532',2006,60
11,101,4,'419532',2006,69
12,102,4,'419532',2006,69
13,103,4,'419532',2006,72
14,104,4,'419532',2006,73
15,105,4,'419532',2006,75
16,106,4,'419532',2006,78
17,107,4,'419532',2006,77
18,108,4,'419532',2006,78
19,109,4,'419532',2006,79
20,110,4,'419532',2006,78
21,111,4,'419532',2006,64
22,112,4,'419532',2006,. 
23,113,4,'419532',2006,. 
24,114,4,'419532',2006,. 
25,115,4,'419532',2006,70
26,116,4,'419532',2006,55
27,117,4,'419532',2006,56
28,118,4,'419532',2006,65
29,119,4,'419532',2006,66
30,120,4,'419532',2006,57
1,121,5,'419532',2006,65
2,122,5,'419532',2006,77
3,123,5,'419532',2006,71
4,124,5,'419532',2006,72
5,125,5,'419532',2006,. 
6,126,5,'419532',2006,71
7,127,5,'419532',2006,68
8,128,5,'419532',2006,64
9,129,5,'419532',2006,66
10,130,5,'419532',2006,72
11,131,5,'419532',2006,79
12,132,5,'419532',2006,60
13,133,5,'419532',2006,59
14,134,5,'419532',2006,70
15,135,5,'419532',2006,77
16,136,5,'419532',2006,72
17,137,5,'419532',2006,62
18,138,5,'419532',2006,66
19,139,5,'419532',2006,78
20,140,5,'419532',2006,81
21,141,5,'419532',2006,81
22,142,5,'419532',2006,76
23,143,5,'419532',2006,79
24,144,5,'419532',2006,79
25,145,5,'419532',2006,81
26,146,5,'419532',2006,82
27,147,5,'419532',2006,81
28,148,5,'419532',2006,81
29,149,5,'419532',2006,78
30,150,5,'419532',2006,79
31,151,5,'419532',2006,77
1,152,6,'419532',2006,76
2,153,6,'419532',2006,74
3,154,6,'419532',2006,72
4,155,6,'419532',2006,73
5,156,6,'419532',2006,84
6,157,6,'419532',2006,83
7,158,6,'419532',2006,81
8,159,6,'419532',2006,77
9,160,6,'419532',2006,78
10,161,6,'419532',2006,83
11,162,6,'419532',2006,85
12,163,6,'419532',2006,82
13,164,6,'419532',2006,81
14,165,6,'419532',2006,78
15,166,6,'419532',2006,78
16,167,6,'419532',2006,84
17,168,6,'419532',2006,80
18,169,6,'419532',2006,78
19,170,6,'419532',2006,78
20,171,6,'419532',2006,79
21,172,6,'419532',2006,79
22,173,6,'419532',2006,80
23,174,6,'419532',2006,80
24,175,6,'419532',2006,76
25,176,6,'419532',2006,78
26,177,6,'419532',2006,77
27,178,6,'419532',2006,68
28,179,6,'419532',2006,71
29,180,6,'419532',2006,74
30,181,6,'419532',2006,75
1,182,7,'419532',2006,77
2,183,7,'419532',2006,80
3,184,7,'419532',2006,80
4,185,7,'419532',2006,80
5,186,7,'419532',2006,78
6,187,7,'419532',2006,79
7,188,7,'419532',2006,75
8,189,7,'419532',2006,75
9,190,7,'419532',2006,81
10,191,7,'419532',2006,84
11,192,7,'419532',2006,86
12,193,7,'419532',2006,87
13,194,7,'419532',2006,89
14,195,7,'419532',2006,89
15,196,7,'419532',2006,86
16,197,7,'419532',2006,86
17,198,7,'419532',2006,89
18,199,7,'419532',2006,90
19,200,7,'419532',2006,90
20,201,7,'419532',2006,88
21,202,7,'419532',2006,86
22,203,7,'419532',2006,. 
23,204,7,'419532',2006,82
24,205,7,'419532',2006,79
25,206,7,'419532',2006,85
26,207,7,'419532',2006,83
27,208,7,'419532',2006,83
28,209,7,'419532',2006,88
29,210,7,'419532',2006,85
30,211,7,'419532',2006,87
31,212,7,'419532',2006,88
1,213,8,'419532',2006,87
2,214,8,'419532',2006,87
3,215,8,'419532',2006,87
4,216,8,'419532',2006,87
5,217,8,'419532',2006,87
6,218,8,'419532',2006,89
7,219,8,'419532',2006,85
8,220,8,'419532',2006,85
9,221,8,'419532',2006,88
10,222,8,'419532',2006,90
11,223,8,'419532',2006,90
12,224,8,'419532',2006,90
13,225,8,'419532',2006,85
14,226,8,'419532',2006,88
15,227,8,'419532',2006,85
16,228,8,'419532',2006,88
17,229,8,'419532',2006,88
18,230,8,'419532',2006,87
19,231,8,'419532',2006,87
20,232,8,'419532',2006,86
21,233,8,'419532',2006,86
22,234,8,'419532',2006,85
23,235,8,'419532',2006,87
24,236,8,'419532',2006,89
25,237,8,'419532',2006,92
26,238,8,'419532',2006,91
27,239,8,'419532',2006,87
28,240,8,'419532',2006,83
29,241,8,'419532',2006,76
30,242,8,'419532',2006,73
31,243,8,'419532',2006,77
1,244,9,'419532',2006,80
2,245,9,'419532',2006,83
3,246,9,'419532',2006,76
4,247,9,'419532',2006,73
5,248,9,'419532',2006,69
6,249,9,'419532',2006,69
7,250,9,'419532',2006,69
8,251,9,'419532',2006,71
9,252,9,'419532',2006,72
10,253,9,'419532',2006,76
11,254,9,'419532',2006,78
12,255,9,'419532',2006,79
13,256,9,'419532',2006,70
14,257,9,'419532',2006,66
15,258,9,'419532',2006,71
16,259,9,'419532',2006,82
17,260,9,'419532',2006,81
18,261,9,'419532',2006,68
19,262,9,'419532',2006,64
20,263,9,'419532',2006,66
21,264,9,'419532',2006,69
22,265,9,'419532',2006,77
23,266,9,'419532',2006,86
24,267,9,'419532',2006,69
25,268,9,'419532',2006,63
26,269,9,'419532',2006,63
27,270,9,'419532',2006,67
28,271,9,'419532',2006,77
29,272,9,'419532',2006,60
30,273,9,'419532',2006,70
1,274,10,'419532',2006,80
2,275,10,'419532',2006,80
3,276,10,'419532',2006,80
4,277,10,'419532',2006,79
5,278,10,'419532',2006,75
6,279,10,'419532',2006,74
7,280,10,'419532',2006,. 
8,281,10,'419532',2006,. 
9,282,10,'419532',2006,. 
10,283,10,'419532',2006,65
11,284,10,'419532',2006,59
12,285,10,'419532',2006,64
13,286,10,'419532',2006,53
14,287,10,'419532',2006,56
15,288,10,'419532',2006,61
16,289,10,'419532',2006,64
17,290,10,'419532',2006,68
18,291,10,'419532',2006,70
19,292,10,'419532',2006,65
20,293,10,'419532',2006,50
21,294,10,'419532',2006,54
22,295,10,'419532',2006,55
23,296,10,'419532',2006,53
24,297,10,'419532',2006,51
25,298,10,'419532',2006,60
26,299,10,'419532',2006,68
27,300,10,'419532',2006,68
28,301,10,'419532',2006,52
29,302,10,'419532',2006,59
30,303,10,'419532',2006,69
31,304,10,'419532',2006,57
1,305,11,'419532',2006,46
2,306,11,'419532',2006,44
3,307,11,'419532',2006,43
4,308,11,'419532',2006,50
5,309,11,'419532',2006,55
6,310,11,'419532',2006,62
7,311,11,'419532',2006,54
8,312,11,'419532',2006,62
9,313,11,'419532',2006,71
10,314,11,'419532',2006,73
11,315,11,'419532',2006,52
12,316,11,'419532',2006,44
13,317,11,'419532',2006,53
14,318,11,'419532',2006,55
15,319,11,'419532',2006,63
16,320,11,'419532',2006,43
17,321,11,'419532',2006,46
18,322,11,'419532',2006,50
19,323,11,'419532',2006,50
20,324,11,'419532',2006,45
21,325,11,'419532',2006,43
22,326,11,'419532',2006,51
23,327,11,'419532',2006,54
24,328,11,'419532',2006,. 
25,329,11,'419532',2006,58
26,330,11,'419532',2006,62
27,331,11,'419532',2006,62
28,332,11,'419532',2006,66
29,333,11,'419532',2006,71
30,334,11,'419532',2006,52
1,335,12,'419532',2006,23
2,336,12,'419532',2006,35
3,337,12,'419532',2006,40
4,338,12,'419532',2006,30
5,339,12,'419532',2006,35
6,340,12,'419532',2006,46
7,341,12,'419532',2006,50
8,342,12,'419532',2006,33
9,343,12,'419532',2006,32
10,344,12,'419532',2006,41
11,345,12,'419532',2006,50
12,346,12,'419532',2006,54
13,347,12,'419532',2006,48
14,348,12,'419532',2006,55
15,349,12,'419532',2006,58
16,350,12,'419532',2006,63
17,351,12,'419532',2006,64
18,352,12,'419532',2006,64
19,353,12,'419532',2006,59
20,354,12,'419532',2006,54
21,355,12,'419532',2006,45
22,356,12,'419532',2006,43
23,357,12,'419532',2006,41
24,358,12,'419532',2006,41
25,359,12,'419532',2006,41
26,360,12,'419532',2006,35
27,361,12,'419532',2006,39
28,362,12,'419532',2006,52
29,363,12,'419532',2006,58
30,364,12,'419532',2006,54
31,365,12,'419532',2006,47
1,1,1,'419532',2007,39
2,2,1,'419532',2007,37
3,3,1,'419532',2007,39
4,4,1,'419532',2007,44
5,5,1,'419532',2007,46
6,6,1,'419532',2007,54
7,7,1,'419532',2007,40
8,8,1,'419532',2007,40
9,9,1,'419532',2007,45
10,10,1,'419532',2007,43
11,11,1,'419532',2007,53
12,12,1,'419532',2007,60
13,13,1,'419532',2007,47
14,14,1,'419532',2007,27
15,15,1,'419532',2007,25
16,16,1,'419532',2007,24
17,17,1,'419532',2007,26
18,18,1,'419532',2007,28
19,19,1,'419532',2007,34
20,20,1,'419532',2007,35
21,21,1,'419532',2007,36
22,22,1,'419532',2007,43
23,23,1,'419532',2007,35
24,24,1,'419532',2007,36
25,25,1,'419532',2007,37
26,26,1,'419532',2007,42
27,27,1,'419532',2007,44
28,28,1,'419532',2007,42
29,29,1,'419532',2007,35
30,30,1,'419532',2007,40
31,31,1,'419532',2007,. 
1,32,2,'419532',2007,37
2,33,2,'419532',2007,32
3,34,2,'419532',2007,25
4,35,2,'419532',2007,39
5,36,2,'419532',2007,40
6,37,2,'419532',2007,46
7,38,2,'419532',2007,59
8,39,2,'419532',2007,54
9,40,2,'419532',2007,36
10,41,2,'419532',2007,36
11,42,2,'419532',2007,40
12,43,2,'419532',2007,43
13,44,2,'419532',2007,51
14,45,2,'419532',2007,33
15,46,2,'419532',2007,26
16,47,2,'419532',2007,22
17,48,2,'419532',2007,37
18,49,2,'419532',2007,38
